Rcd_DT,CIF_ID,CIF_NM,CIF_NM1,CIF_NM2,MaritalSts,Gender,Citizen,State,Region,Race,NOB,HomeOwn,HomePost,_HomeAddr1,_HomeAddr2,_HomeAddr3,EmpPost,MailPost,Occupation,PayslipTyp,Academic,Emp_NM,SelftEmp_FG,Felda_FG,JoinIncome_FG,RecvPromo_FG,N_Age,N_YrStay,N_YrJob,B_NetIncome,B_GrossIncome,B_AnnualIncome,EmpSts
2026-09-02,31831063,Lee Guan Eng,Lee,Guan Eng,MARRIED,M,MALAYSIAN,Kedah,Northern,Chinese,Telecommunications,OWNED,09066,"No 311, Jalan Ria 6",Taman Puchong Perdana,"Langkawi, Kedah",07367,09066,Sales Executive,1,Diploma,Malayan Banking Berhad,N,Y,Y,Y,27,3,7,10057.85,12428.43,149141.16,2
2026-09-02,59684848,Rajesh Subramaniam,Rajesh,Subramaniam,SINGLE,M,MALAYSIAN,Selangor,Central,Indian,Financial Services,MORTGAGE,67803,"No 295, Jalan Nuri 5",Taman Taman Universiti,"Subang Jaya, Selangor",43819,67803,Technician,2,Diploma,Public Bank Berhad,N,N,Y,N,61,18,25,19089.91,22714.01,272568.12,5
2026-09-02,57683626,Muhammad Ridwan,Muhammad,Ridwan,SINGLE,M,MALAYSIAN,Johor,Southern,Malay,Wholesale,OWNED,85015,"No 22, Jalan Cempaka 7",Taman Puchong Perdana,"Muar, Johor",83532,85015,Police Officer,2,Diploma,Top Glove Corporation,N,N,Y,Y,57,14,23,4418.73,5290.58,63486.96,3
2026-09-02,38119557,Saraswathy Ramasamy,Saraswathy,Ramasamy,MARRIED,F,MALAYSIAN,Kedah,Northern,Indian,Wholesale,RENTING,09859,"No 303, Jalan Mawar 7",Taman Puchong Perdana,"Kulim, Kedah",07514,09859,Contractor,2,Master Degree,Self Employed,Y,N,N,N,56,18,26,17948.67,21695.9,260350.8,3
2026-09-02,99949389,Ismail Nazri,Ismail,Nazri,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Food & Beverage,FAMILY OWNED,51970,"No 233, Jalan Mawar 9",Taman Puchong Perdana,"Cheras, Kuala Lumpur",53098,51970,Security Guard,5,STPM,AirAsia Berhad,N,N,N,Y,59,24,3,8029.02,9619.47,115433.64,4
2026-09-02,45833156,Kamarul Halim,Kamarul,Halim,SINGLE,M,MALAYSIAN,Negeri Sembilan,Southern,Malay,Food & Beverage,OWNED,71034,"No 116, Jalan Ria 11",Taman Bukit Indah,"Port Dickson, Negeri Sembilan",71497,71034,Doctor,1,STPM,Grab Malaysia,N,Y,Y,N,59,34,6,23440.0,30177.39,362128.68,3
2026-09-02,96977837,Sim Chun Kit,Sim,Chun Kit,SINGLE,F,MALAYSIAN,Selangor,Central,Chinese,Wholesale,MORTGAGE,68024,"No 246, Jalan Melati 14",Taman Kota Damansara,"Subang Jaya, Selangor",63488,68024,Police Officer,2,SPM,Government of Malaysia,N,N,Y,N,37,15,14,9514.1,11353.52,136242.24,2
2026-09-02,19583482,Liyana Zaki,Liyana,Zaki,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Plantation,FAMILY OWNED,81233,"No 191, Jalan Cempaka 4",Taman Taman Universiti,"Kluang, Johor",79764,81233,Police Officer,3,Bachelor Degree,Intel Malaysia,N,N,Y,N,64,0,10,14582.01,18583.21,222998.52,4
2026-09-02,91756179,Nabil Kamarul,Nabil,Kamarul,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Plantation,FAMILY OWNED,86905,"No 144, Jalan Suria 8",Taman Taman Universiti,"Kluang, Johor",85088,86905,Self-Employed,5,SPM,Self Employed,Y,N,N,Y,32,3,0,13406.24,16279.13,195349.56,4
2026-09-02,95225343,Toh Sze Ying,Toh,Sze Ying,MARRIED,M,MALAYSIAN,Sabah,East Malaysia,Chinese,Retail Trade,EMPLOYER PROVIDED,91289,"No 269, Jalan Indah 5",Taman Kota Damansara,"Lahad Datu, Sabah",90911,91289,IT Executive,5,SPM,Sime Darby Berhad,N,N,N,N,56,19,35,2192.22,2852.9,34234.8,1
2026-09-02,32969840,Muhammad Faizal,Muhammad,Faizal,DIVORCED,M,MALAYSIAN,Perak,Northern,Malay,Manufacturing,MORTGAGE,30256,"No 40, Jalan Indah 5",Taman Seri Kembangan,"Taiping, Perak",31867,30256,Nurse,5,Bachelor Degree,Malayan Banking Berhad,N,N,Y,N,60,15,38,2563.82,2973.92,35687.04,4
2026-09-02,81691040,Halim Firdaus,Halim,Firdaus,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Wholesale,FAMILY OWNED,50475,"No 205, Jalan Ria 19",Taman Sri Gombak,"Setapak, Kuala Lumpur",56268,50475,Police Officer,3,Diploma,Dell Malaysia,N,N,Y,N,47,21,21,20693.66,25117.01,301404.12,1
2026-09-02,42857966,Kalidas Govindasamy,Kalidas,Govindasamy,SINGLE,M,MALAYSIAN,Perlis,Northern,Indian,Plantation,OWNED,02228,"No 154, Jalan Suria 2",Taman Setia Alam,"Arau, Perlis",02828,02228,Contractor,3,Bachelor Degree,Self Employed,Y,Y,Y,Y,21,0,0,23825.74,27419.2,329030.4,2
2026-09-02,31931511,Dinesh Chandran,Dinesh,Chandran,MARRIED,M,MALAYSIAN,Terengganu,East Coast,Indian,Plantation,EMPLOYER PROVIDED,21880,"No 89, Jalan Utama 11",Taman Bukit Indah,"Kuala Terengganu, Terengganu",23368,21880,Accountant,5,Master Degree,Malayan Banking Berhad,N,N,Y,Y,48,16,18,9489.29,12368.54,148422.48,2
2026-09-02,72043515,Fauzi Nabil,Fauzi,Nabil,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Telecommunications,RENTING,83024,"No 81, Jalan Melati 11",Taman Damansara Utama,"Batu Pahat, Johor",85778,83024,Administrator,2,SPM,Shopee Malaysia,N,N,N,N,54,3,35,18105.73,23664.52,283974.24,5
2026-09-02,60929647,Toh Xin Yi,Toh,Xin Yi,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Plantation,MORTGAGE,44113,"No 126, Jalan Permai 14",Taman Sri Rampai,"Petaling Jaya, Selangor",64861,44113,Businessman,3,No Formal Education,Self Employed,Y,N,N,Y,61,2,39,16935.42,22237.52,266850.24,2
2026-09-02,46231783,Syafiqah Hafiz,Syafiqah,Hafiz,SINGLE,F,MALAYSIAN,Kedah,Northern,Malay,Construction,MORTGAGE,09639,"No 267, Jalan Permai 1",Taman Bandar Sunway,"Alor Setar, Kedah",07320,09639,Chef,1,Bachelor Degree,Grab Malaysia,N,N,N,Y,36,9,12,17532.26,20439.03,245268.36,4
2026-09-02,95899313,Koh Wai Kit,Koh,Wai Kit,SINGLE,F,MALAYSIAN,Sabah,East Malaysia,Chinese,Professional Services,FAMILY OWNED,88335,"No 301, Jalan Murni 12",Taman Bandar Sunway,"Tawau, Sabah",89141,88335,Clerk,2,Bachelor Degree,Astro Malaysia,N,N,Y,Y,24,3,5,3046.0,3894.91,46738.92,1
2026-09-02,84752529,Kavitha Rajoo,Kavitha,Rajoo,SINGLE,F,MALAYSIAN,Johor,Southern,Indian,Plantation,RENTING,83915,"No 287, Jalan Indah 9",Taman Taman Melawati,"Batu Pahat, Johor",86435,83915,Driver,2,SPM,DiGi Telecommunications,N,N,Y,N,59,20,26,15323.08,18088.1,217057.2,5
2026-09-02,39476249,Ismail Azman,Ismail,Azman,SINGLE,M,MALAYSIAN,Johor,Southern,Malay,Education,FAMILY OWNED,82081,"No 268, Jalan Bahagia 2",Taman Sri Melati,"Batu Pahat, Johor",86804,82081,Retail Assistant,2,SPM,AirAsia Berhad,N,Y,Y,Y,53,10,20,15509.49,18862.61,226351.32,1
2026-09-02,53524491,Naresh Subramaniam,Naresh,Subramaniam,MARRIED,M,MALAYSIAN,Pahang,East Coast,Indian,Retail Trade,FAMILY OWNED,27383,"No 336, Jalan Murni 15",Taman Sri Melati,"Kuantan, Pahang",27505,27383,IT Executive,2,Bachelor Degree,IOI Corporation,N,N,Y,Y,44,23,12,8098.41,10729.68,128756.16,3
2026-09-02,17507864,Abdul Rahman Kamarul,Abdul Rahman,Kamarul,SINGLE,M,MALAYSIAN,Kedah,Northern,Malay,Real Estate,OWNED,07229,"No 233, Jalan Anggerik 12",Taman Sentosa,"Langkawi, Kedah",07625,07229,Contractor,1,Diploma,Self Employed,Y,Y,N,Y,43,5,11,21888.52,27292.38,327508.56,1
2026-09-02,40742311,Tan Sze Ying,Tan,Sze Ying,SINGLE,M,MALAYSIAN,Perak,Northern,Chinese,Plantation,MORTGAGE,36632,"No 80, Jalan Damai 2",Taman Puchong Perdana,"Teluk Intan, Perak",33752,36632,Self-Employed,1,Bachelor Degree,Self Employed,Y,Y,N,N,26,6,3,22301.52,26799.19,321590.28,1
2026-09-02,14308421,Nurul Ain Ismail,Nurul Ain,Ismail,DIVORCED,F,MALAYSIAN,Kedah,Northern,Malay,Government,OWNED,05270,"No 30, Jalan Permai 5",Taman Bukit Indah,"Sungai Petani, Kedah",06887,05270,Contractor,5,STPM,Self Employed,Y,N,N,Y,41,13,17,24491.48,30416.22,364994.64,5
2026-09-02,52339391,Siti Aishah Ridwan,Siti Aishah,Ridwan,MARRIED,F,MALAYSIAN,Kelantan,East Coast,Malay,Food & Beverage,RENTING,15107,"No 99, Jalan Anggerik 14",Taman Bukit Indah,"Kota Bharu, Kelantan",16719,15107,Doctor,5,Diploma,Petronas,N,N,N,Y,40,14,12,8243.36,9499.9,113998.8,3
2026-09-02,63843426,Hasnah Fauzi,Hasnah,Fauzi,MARRIED,F,MALAYSIAN,Perlis,Northern,Malay,Financial Services,OWNED,01063,"No 194, Jalan Wawasan 5",Taman Sri Rampai,"Arau, Perlis",02805,01063,Sales Executive,2,SPM,Nestle (M) Berhad,N,Y,N,Y,60,31,37,13660.64,16876.07,202512.84,4
2026-09-02,45935572,Ng Wan Ting,Ng,Wan Ting,MARRIED,M,MALAYSIAN,Sabah,East Malaysia,Chinese,Food & Beverage,RENTING,88563,"No 124, Jalan Melati 14",Taman Setia Alam,"Sandakan, Sabah",90849,88563,Administrator,3,Diploma,Proton Holdings,N,N,N,N,36,3,6,3362.06,4320.27,51843.24,4
2026-09-02,18883684,Wan Norhaslinda Abdul Rahman,Wan Norhaslinda,Abdul Rahman,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Government,OWNED,81588,"No 126, Jalan Suria 9",Taman Bandar Sunway,"Batu Pahat, Johor",79809,81588,Supervisor,3,Master Degree,Gamuda Berhad,N,N,N,N,60,23,5,16998.54,22571.49,270857.88,4
2026-09-02,38317637,Yogeswari Krishnan,Yogeswari,Krishnan,WIDOWED,F,MALAYSIAN,Perak,Northern,Indian,Retail Trade,MORTGAGE,33119,"No 6, Jalan Damai 13",Taman Sri Gombak,"Ipoh, Perak",36254,33119,Factory Worker,3,SPM,Top Glove Corporation,N,N,N,N,58,23,30,23982.13,30942.46,371309.52,3
2026-09-02,86125617,Chin Wai Kit,Chin,Wai Kit,SINGLE,M,MALAYSIAN,Johor,Southern,Chinese,Food & Beverage,RENTING,84747,"No 169, Jalan Ria 3",Taman Setia Alam,"Johor Bahru, Johor",81798,84747,Factory Worker,1,SPM,Government of Malaysia,N,N,N,Y,22,0,1,11155.74,13209.33,158511.96,4
2026-09-02,52235350,Zulkifli Hafiz,Zulkifli,Hafiz,MARRIED,M,MALAYSIAN,Sabah,East Malaysia,Malay,Plantation,MORTGAGE,90761,"No 223, Jalan Nuri 3",Taman Puchong Perdana,"Kota Kinabalu, Sabah",91869,90761,Accountant,3,STPM,Government of Malaysia,N,N,N,Y,27,1,8,9017.8,10804.57,129654.84,3
2026-09-02,38538251,Fatimah Ismail,Fatimah,Ismail,SINGLE,F,MALAYSIAN,Pulau Pinang,Northern,Malay,Transportation,OWNED,13545,"No 335, Jalan Setia 17",Taman Damansara Utama,"Bukit Mertajam, Pulau Pinang",11823,13545,Businessman,3,Diploma,Self Employed,Y,Y,N,N,48,22,3,3333.52,3924.41,47092.92,3
2026-09-02,97971488,Lee Zhi Hao,Lee,Zhi Hao,DIVORCED,F,MALAYSIAN,Kedah,Northern,Chinese,Government,OWNED,06649,"No 322, Jalan Mawar 18",Taman Sri Gombak,"Alor Setar, Kedah",07770,06649,Accountant,5,SPM,Dell Malaysia,N,N,N,N,23,5,4,14512.33,18497.97,221975.64,5
2026-09-02,77005685,Farah Muhammad,Farah,Muhammad,MARRIED,F,MALAYSIAN,Perak,Northern,Malay,Plantation,MORTGAGE,33685,"No 18, Jalan Kenanga 14",Taman Damansara Utama,"Teluk Intan, Perak",34463,33685,Administrator,3,SPM,Sime Darby Berhad,N,Y,N,N,31,7,10,22369.08,25758.0,309096.0,5
2026-09-02,63100814,Selvi Krishnan,Selvi,Krishnan,MARRIED,F,MALAYSIAN,Terengganu,East Coast,Indian,Retail Trade,OWNED,20096,"No 111, Jalan Melati 17",Taman Puchong Perdana,"Dungun, Terengganu",24906,20096,Manager,1,Diploma,Astro Malaysia,N,N,N,Y,54,24,1,9642.97,11773.55,141282.6,2
2026-09-02,96282117,Aishah Nabil,Aishah,Nabil,SINGLE,F,MALAYSIAN,Perlis,Northern,Malay,Retail Trade,RENTING,02623,"No 340, Jalan Nuri 1",Taman Sentosa,"Kangar, Perlis",02505,02623,Driver,3,Bachelor Degree,Gamuda Berhad,N,N,Y,N,21,3,2,22277.72,27855.73,334268.76,5
2026-09-02,71586053,Aiman Zaki,Aiman,Zaki,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Plantation,FAMILY OWNED,65104,"No 95, Jalan Wawasan 1",Taman Bukit Indah,"Kajang, Selangor",67236,65104,Army Personnel,5,STPM,Shopee Malaysia,N,Y,N,N,39,13,9,15726.27,18870.29,226443.48,4
2026-09-02,29175900,Amir Khairul,Amir,Khairul,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Malay,Oil & Gas,OWNED,98400,"No 4, Jalan Melati 20",Taman Setia Alam,"Sibu, Sarawak",97949,98400,Nurse,2,SPM,Petronas,N,N,N,N,36,9,13,14451.45,17855.2,214262.4,1
2026-09-02,45551614,Ridwan Khairul,Ridwan,Khairul,SINGLE,M,MALAYSIAN,Melaka,Southern,Others,Oil & Gas,RENTING,77467,"No 12, Jalan Utama 17",Taman Taman Universiti,"Alor Gajah, Melaka",78845,77467,Accountant,3,SPM,Malayan Banking Berhad,N,N,N,N,40,4,11,6921.98,8280.42,99365.04,2
2026-09-02,28740864,Khairul Hakim,Khairul,Hakim,MARRIED,M,MALAYSIAN,Johor,Southern,Others,Construction,RENTING,84854,"No 306, Jalan Nuri 13",Taman Bukit Beruntung,"Batu Pahat, Johor",84798,84854,Civil Servant,5,SPM,Government of Malaysia,N,N,N,N,40,13,4,23569.34,31668.67,380024.04,4
2026-09-02,43101783,Yeoh Zhi Hao,Yeoh,Zhi Hao,MARRIED,M,MALAYSIAN,Kedah,Northern,Chinese,Healthcare,MORTGAGE,09593,"No 25, Jalan Melati 1",Taman Sri Gombak,"Sungai Petani, Kedah",07718,09593,Engineer,1,Diploma,MISC Berhad,N,N,N,N,49,23,8,9526.45,11812.55,141750.6,5
2026-09-02,85345555,Haikal Ismail,Haikal,Ismail,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Retail Trade,RENTING,57501,"No 296, Jalan Damai 9",Taman Bandar Sunway,"Kuala Lumpur, Kuala Lumpur",50632,57501,Sales Executive,2,Master Degree,Tenaga Nasional Berhad,N,Y,Y,N,28,9,9,23317.4,27097.32,325167.84,2
2026-09-02,82340307,Abdul Rahman Kamarul,Abdul Rahman,Kamarul,MARRIED,M,MALAYSIAN,Pulau Pinang,Northern,Malay,Oil & Gas,RENTING,14514,"No 29, Jalan Anggerik 18",Taman Puchong Perdana,"Bayan Lepas, Pulau Pinang",11437,14514,IT Executive,5,Bachelor Degree,Government of Malaysia,N,N,Y,Y,50,5,1,13822.1,16985.99,203831.88,1
2026-09-02,45264581,Chong Siew Ling,Chong,Siew Ling,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Financial Services,MORTGAGE,41677,"No 258, Jalan Murni 4",Taman Sentosa,"Kajang, Selangor",67211,41677,Chef,3,SPM,Gamuda Berhad,N,N,Y,Y,59,6,26,18852.57,23409.64,280915.68,4
2026-09-02,88461803,Tan Sze Ying,Tan,Sze Ying,MARRIED,M,MALAYSIAN,Terengganu,East Coast,Chinese,Food & Beverage,RENTING,20895,"No 178, Jalan Permai 16",Taman Bandar Sunway,"Kemaman, Terengganu",23336,20895,Supervisor,2,Certificate,Self Employed,N,N,N,N,65,34,13,8749.15,11136.82,133641.84,2
2026-09-02,67503414,Cheah Yee Ling,Cheah,Yee Ling,SINGLE,M,MALAYSIAN,Melaka,Southern,Chinese,Oil & Gas,OWNED,76988,"No 274, Jalan Indah 9",Taman Sentosa,"Melaka, Melaka",76874,76988,Contractor,2,Bachelor Degree,Self Employed,Y,N,N,N,50,32,6,22099.19,27520.78,330249.36,5
2026-09-02,88320463,Aiman Hafiz,Aiman,Hafiz,DIVORCED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Telecommunications,RENTING,53497,"No 41, Jalan Harmoni 5",Taman Bukit Indah,"Bangsar, Kuala Lumpur",52298,53497,Clerk,1,SPM,MISC Berhad,N,N,Y,N,47,17,11,19488.15,22670.77,272049.24,2
2026-09-02,63606628,Yeoh Chee Keong,Yeoh,Chee Keong,MARRIED,F,MALAYSIAN,Kedah,Northern,Chinese,Food & Beverage,MORTGAGE,05825,"No 62, Jalan Harmoni 20",Taman Sri Rampai,"Kulim, Kedah",05436,05825,Contractor,5,Diploma,Self Employed,Y,N,N,Y,54,4,12,19372.7,24223.15,290677.8,4
2026-09-02,58586340,Ganesan Muniandy,Ganesan,Muniandy,MARRIED,M,MALAYSIAN,Perak,Northern,Indian,Professional Services,FAMILY OWNED,31609,"No 253, Jalan Anggerik 10",Taman Puchong Perdana,"Ipoh, Perak",31980,31609,Driver,5,Diploma,AirAsia Berhad,N,Y,Y,N,61,31,39,10677.7,13415.05,160980.6,2
2026-09-02,39436733,Ainun Razak,Ainun,Razak,SINGLE,F,MALAYSIAN,Negeri Sembilan,Southern,Malay,Oil & Gas,MORTGAGE,73993,"No 234, Jalan Ria 5",Taman Sentosa,"Port Dickson, Negeri Sembilan",72102,73993,Retail Assistant,2,SPM,Gamuda Berhad,N,N,N,Y,21,2,1,8349.53,9730.7,116768.4,2
2026-09-02,28566572,Zaki Nabil,Zaki,Nabil,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Agriculture,OWNED,42156,"No 144, Jalan Wawasan 4",Taman Desa Jaya,"Klang, Selangor",43614,42156,Army Personnel,1,Diploma,MISC Berhad,N,Y,Y,N,59,10,36,13025.19,16312.18,195746.16,5
2026-09-02,78387461,Syafiqah Syafiq,Syafiqah,Syafiq,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Education,OWNED,66295,"No 113, Jalan Ria 17",Taman Bandar Baru,"Kajang, Selangor",43337,66295,Supervisor,5,Diploma,AirAsia Berhad,N,N,N,Y,47,29,12,17600.5,22545.72,270548.64,2
2026-09-02,76238574,Toh Cheng Han,Toh,Cheng Han,MARRIED,F,MALAYSIAN,Pulau Pinang,Northern,Chinese,Financial Services,FAMILY OWNED,13397,"No 204, Jalan Kenanga 9",Taman Sri Rampai,"Butterworth, Pulau Pinang",14137,13397,Supervisor,2,SPM,IOI Corporation,N,N,N,N,63,19,34,5054.31,6059.89,72718.68,5
2026-09-02,22201654,Suraya Ismail,Suraya,Ismail,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Transportation,MORTGAGE,68306,"No 262, Jalan Anggerik 3",Taman Damansara Utama,"Klang, Selangor",44097,68306,Contractor,1,SPM,Self Employed,Y,N,Y,Y,43,12,7,4807.93,6304.99,75659.88,2
2026-09-02,16323852,Hakim Syafiq,Hakim,Syafiq,SINGLE,M,MALAYSIAN,Putrajaya,Central,Malay,Oil & Gas,RENTING,62589,"No 150, Jalan Setia 12",Taman Taman Universiti,"Putrajaya, Putrajaya",62216,62589,Contractor,5,Diploma,Self Employed,Y,N,N,N,56,0,37,10537.48,13499.01,161988.12,2
2026-09-02,24716857,Syafiqah Abdul Rahman,Syafiqah,Abdul Rahman,SINGLE,F,MALAYSIAN,Kuala Lumpur,Central,Others,Telecommunications,OWNED,50790,"No 95, Jalan Murni 3",Taman Sri Melati,"Cheras, Kuala Lumpur",52190,50790,Administrator,1,SPM,Astro Malaysia,N,N,Y,Y,39,21,0,4219.29,5602.8,67233.6,5
2026-09-02,30514014,Chan Mun Yee,Chan,Mun Yee,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Chinese,Oil & Gas,OWNED,94773,"No 172, Jalan Anggerik 18",Taman Bandar Baru,"Miri, Sarawak",96913,94773,Manager,5,Master Degree,Proton Holdings,N,N,Y,Y,43,4,17,9675.53,11476.82,137721.84,2
2026-09-02,94214382,Loh Jun Jie,Loh,Jun Jie,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Chinese,Government,OWNED,73553,"No 49, Jalan Nuri 11",Taman Desa Jaya,"Bahau, Negeri Sembilan",71296,73553,Engineer,5,STPM,Petronas,N,Y,Y,Y,24,0,0,8081.19,9929.49,119153.88,4
2026-09-02,31472420,Kamarul Khairul,Kamarul,Khairul,SINGLE,M,MALAYSIAN,Pahang,East Coast,Malay,Transportation,RENTING,27981,"No 59, Jalan Anggerik 20",Taman Taman Melawati,"Kuantan, Pahang",26230,27981,Police Officer,5,SPM,IOI Corporation,N,N,N,Y,27,5,2,12033.17,16069.71,192836.52,5
2026-09-02,66661351,Halim Firdaus,Halim,Firdaus,SINGLE,M,MALAYSIAN,Sabah,East Malaysia,Malay,Telecommunications,OWNED,90402,"No 67, Jalan Wawasan 1",Taman Taman Melawati,"Sandakan, Sabah",88601,90402,Sales Executive,1,Diploma,Malayan Banking Berhad,N,Y,Y,Y,63,15,8,9637.85,12089.96,145079.52,4
2026-09-02,90048665,Naresh Krishnan,Naresh,Krishnan,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Indian,Plantation,OWNED,52013,"No 336, Jalan Anggerik 10",Taman Sri Melati,"Kuala Lumpur, Kuala Lumpur",53927,52013,Technician,3,SPM,Proton Holdings,N,Y,Y,N,60,32,12,18449.9,22457.25,269487.0,5
2026-09-02,18526544,Ho Mun Yee,Ho,Mun Yee,SINGLE,M,MALAYSIAN,Selangor,Central,Chinese,Healthcare,OWNED,42810,"No 47, Jalan Cempaka 3",Taman Taman Sri Muda,"Klang, Selangor",46258,42810,Retail Assistant,2,STPM,IOI Corporation,N,Y,Y,Y,31,8,5,14742.46,17469.56,209634.72,1
2026-09-02,61642594,Hasnah Azman,Hasnah,Azman,SINGLE,F,MALAYSIAN,Sabah,East Malaysia,Malay,Agriculture,EMPLOYER PROVIDED,88137,"No 79, Jalan Kenanga 5",Taman Sri Melati,"Tawau, Sabah",91913,88137,Civil Servant,3,Diploma,Grab Malaysia,N,N,Y,N,50,7,10,6606.54,8747.14,104965.68,3
2026-09-02,61220073,Teoh Siew Ling,Teoh,Siew Ling,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Agriculture,OWNED,41047,"No 246, Jalan Wawasan 16",Taman Bandar Baru,"Kajang, Selangor",45185,41047,Nurse,3,SPM,AEON Co (M) Bhd,N,N,Y,N,42,18,13,13386.67,15983.04,191796.48,3
2026-09-02,89978790,Ho Sook Yee,Ho,Sook Yee,MARRIED,F,MALAYSIAN,Johor,Southern,Chinese,Agriculture,RENTING,86252,"No 14, Jalan Wawasan 12",Taman Kota Damansara,"Kluang, Johor",83376,86252,Retail Assistant,3,Diploma,Intel Malaysia,N,Y,Y,Y,24,3,3,13400.72,16423.67,197084.04,4
2026-09-02,72820592,Sim Wei Ming,Sim,Wei Ming,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Chinese,Government,FAMILY OWNED,70630,"No 174, Jalan Harmoni 12",Taman Taman Universiti,"Nilai, Negeri Sembilan",72728,70630,Chef,3,Master Degree,IOI Corporation,N,Y,N,N,47,21,13,2745.18,3330.54,39966.48,4
2026-09-02,81016525,Faizal Ismail,Faizal,Ismail,SINGLE,M,MALAYSIAN,Melaka,Southern,Malay,Professional Services,RENTING,75517,"No 156, Jalan Cempaka 14",Taman Taman Universiti,"Jasin, Melaka",77312,75517,Civil Servant,5,SPM,Astro Malaysia,N,Y,N,Y,64,6,39,23083.42,31144.59,373735.08,1
2026-09-02,43744231,Halim Abdul Rahman,Halim,Abdul Rahman,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Malay,Oil & Gas,RENTING,98398,"No 144, Jalan Mawar 14",Taman Desa Jaya,"Kuching, Sarawak",98351,98398,Businessman,2,Diploma,Self Employed,Y,N,N,Y,54,23,2,24406.54,28578.64,342943.68,1
2026-09-02,84252722,Khoo Guan Eng,Khoo,Guan Eng,MARRIED,M,MALAYSIAN,Selangor,Central,Chinese,Retail Trade,FAMILY OWNED,65841,"No 115, Jalan Seroja 16",Taman Taman Universiti,"Petaling Jaya, Selangor",47618,65841,Contractor,1,Primary,Self Employed,Y,Y,N,Y,60,12,37,14198.23,18789.03,225468.36,3
2026-09-02,11540956,Malini Rajoo,Malini,Rajoo,SINGLE,F,MALAYSIAN,Kedah,Northern,Indian,Financial Services,OWNED,09666,"No 286, Jalan Bahagia 11",Taman Setia Alam,"Alor Setar, Kedah",08730,09666,Factory Worker,1,SPM,Top Glove Corporation,N,N,Y,Y,38,19,20,12796.43,17098.93,205187.16,5
2026-09-02,25374874,Cheah Cheng Han,Cheah,Cheng Han,MARRIED,F,MALAYSIAN,Johor,Southern,Chinese,Financial Services,MORTGAGE,85889,"No 69, Jalan Suria 9",Taman Setia Alam,"Kluang, Johor",79719,85889,Clerk,3,SPM,Grab Malaysia,N,N,N,N,25,7,0,23541.99,29898.96,358787.52,5
2026-09-02,82070937,Zaleha Danial,Zaleha,Danial,WIDOWED,F,MALAYSIAN,Sabah,East Malaysia,Malay,Agriculture,RENTING,89569,"No 179, Jalan Setia 3",Taman Bandar Sunway,"Lahad Datu, Sabah",88828,89569,Sales Executive,2,STPM,Top Glove Corporation,N,N,N,N,24,4,4,10749.34,13829.16,165949.92,5
2026-09-02,45812670,Sofea Zaki,Sofea,Zaki,SINGLE,F,MALAYSIAN,Pahang,East Coast,Malay,Construction,RENTING,28743,"No 314, Jalan Bahagia 7",Taman Taman Universiti,"Raub, Pahang",28986,28743,Contractor,1,Certificate,Self Employed,Y,N,N,N,47,22,16,20020.65,25135.44,301625.28,4
2026-09-02,96028436,Ho Wai Kit,Ho,Wai Kit,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Chinese,Professional Services,EMPLOYER PROVIDED,94839,"No 253, Jalan Setia 7",Taman Kota Damansara,"Miri, Sarawak",96843,94839,Accountant,5,SPM,Intel Malaysia,N,N,N,Y,55,26,12,9013.02,11900.58,142806.96,5
2026-09-02,55657579,Foo Li Wei,Foo,Li Wei,SINGLE,M,MALAYSIAN,Perak,Northern,Chinese,Plantation,FAMILY OWNED,36454,"No 45, Jalan Suria 6",Taman Kota Damansara,"Ipoh, Perak",30728,36454,Sales Executive,5,Diploma,Proton Holdings,N,N,N,N,58,20,18,24544.55,28326.97,339923.64,3
2026-09-02,24972279,Ho Xin Yi,Ho,Xin Yi,MARRIED,F,MALAYSIAN,Pahang,East Coast,Chinese,Manufacturing,MORTGAGE,25244,"No 38, Jalan Mawar 5",Taman Sri Gombak,"Temerloh, Pahang",26080,25244,IT Executive,5,Bachelor Degree,Malayan Banking Berhad,N,N,N,Y,27,2,1,14964.8,17410.24,208922.88,4
