Expiry_DT,FirstSpend_DT,Block_Code,Block_Date,CIC_Status,Card_Status,AKPK_Status,Card_First_Emboss_Date,Card_Emboss_Date,Card_First_Activated_Date,Card_Activated_Date,CP_CL,CP_CL_Available,CA_CL,CA_CL_Available,CP_CL_Usage,CA_CL_Usage,CIF_ID,Account_No,Account_Agree_Sts,Virtual_Card_Flag,Wallet_Tier
20270115,20251112,,0,C,Dormant,Y,20251013,20251013,0,0,42500.0,42143.23,18553.51,18553.51,356.77,0.0,17488610,1000000000000494,C,N,Platinum
20270215,20260413,,0,C,Active,N,20260328,20260328,20260403,20260403,53000.0,46966.52,14420.95,8468.18,6033.48,5952.77,85341065,1000000000000495,A,N,Gold
20281015,20260626,,0,P,Active,Y,20260619,20260619,20260625,20260625,36000.0,2018.96,11363.17,3253.0,33981.04,8110.17,96024494,1000000000000496,C,Y,Platinum
20310315,20260619,,0,C,Active,N,20260603,20260603,20260530,20260530,34500.0,24330.15,7011.18,6302.45,10169.85,708.73,13346501,1000000000000497,A,N,Gold
20271115,20251127,,0,P,Dormant,N,20251111,20251111,0,0,38000.0,36255.08,13640.27,13640.27,1744.92,0.0,87713623,1000000000000498,A,N,Platinum
20271015,20250912,,0,P,Dormant,N,20250816,20250816,0,0,40500.0,39329.27,14383.61,14383.61,1170.73,0.0,11866548,1000000000000499,C,N,Gold
20310415,20260821,,0,C,Dormant,Y,20260813,20260813,0,0,24500.0,23551.4,6384.86,6384.86,948.6,0.0,19908724,1000000000000500,A,N,Platinum
20270515,20260524,,0,N,Active,Y,20260506,20260506,20260514,20260514,22500.0,9736.85,5807.02,4969.9,12763.15,837.12,71779636,1000000000000501,C,Y,Basic
20280115,20260831,,0,N,Active,Y,20260805,20260805,20260802,20260802,48000.0,20051.52,13397.36,5743.58,27948.48,7653.78,19717327,1000000000000502,C,N,Gold
20281215,20260626,,0,C,Dormant,N,20260612,20260612,0,0,37000.0,35788.31,9267.07,9267.07,1211.69,0.0,60101289,1000000000000503,C,N,Platinum
20311015,20260420,,0,P,Dormant,Y,20260331,20260331,0,0,33000.0,31552.8,12461.39,12461.39,1447.2,0.0,10226999,1000000000000504,C,N,Gold
20310115,20251204,,0,P,Active,N,20251128,20251128,20251121,20251121,42000.0,27849.94,9278.41,2983.57,14150.06,6294.84,59853452,1000000000000505,A,Y,Platinum
20310315,20260406,,0,C,Active,Y,20260219,20260219,20260310,20260310,24000.0,15070.66,11454.43,9685.52,8929.34,1768.91,90022258,1000000000000506,A,N,Gold
20310715,20260113,,0,C,Dormant,Y,20260103,20260103,0,0,48500.0,47947.97,14031.61,14031.61,552.03,0.0,96455660,1000000000000507,C,Y,Gold
20280515,20260801,,0,C,Dormant,Y,20260702,20260702,0,0,20000.0,19616.79,5563.21,5563.21,383.21,0.0,16115184,1000000000000508,A,N,Basic
20290615,20251013,,0,P,Active,N,20250930,20250930,20250930,20250930,33000.0,25565.52,13333.89,5734.59,7434.48,7599.3,90137990,1000000000000509,C,Y,Platinum
20280815,20260922,,0,N,Dormant,Y,20260912,20260912,0,0,42500.0,42152.23,19165.86,19165.86,347.77,0.0,14614633,1000000000000510,N,N,Gold
20280915,20260519,,0,N,Dormant,Y,20260422,20260422,0,0,43000.0,40853.41,12108.28,12108.28,2146.59,0.0,89520597,1000000000000511,N,N,Platinum
20310315,20260722,,0,P,Active,N,20260627,20260627,20260702,20260702,32000.0,30775.15,9329.62,9241.84,1224.85,87.78,39308629,1000000000000512,A,N,Platinum
20270715,20260729,,0,C,Active,Y,20260709,20260709,20260720,20260720,35000.0,20648.72,7865.79,5414.45,14351.28,2451.34,96622608,1000000000000513,A,Y,Platinum
20300915,20251111,,0,C,Active,Y,20251003,20251003,20251013,20251013,15000.0,13660.91,5183.56,4049.16,1339.09,1134.4,47165431,1000000000000514,N,Y,Gold
20270215,20260906,,0,P,Active,N,20260817,20260817,20260826,20260826,38500.0,27005.45,11273.03,2997.43,11494.55,8275.6,89233275,1000000000000515,A,Y,Gold
20290615,20260731,,0,C,Dormant,N,20260730,20260730,0,0,34000.0,33909.76,12491.63,12491.63,90.24,0.0,32381057,1000000000000516,C,Y,Gold
20280215,20260803,,0,C,Active,Y,20260716,20260716,20260723,20260723,23000.0,21385.65,10334.85,7133.89,1614.35,3200.96,54898716,1000000000000517,C,Y,Platinum
20270115,20260106,,0,N,Active,Y,20251203,20251203,20251218,20251218,16500.0,10323.52,3805.24,1239.79,6176.48,2565.45,49585094,1000000000000518,A,Y,Basic
20311215,20260824,,0,P,Active,Y,20260812,20260812,20260817,20260817,37000.0,31651.33,8448.31,4928.71,5348.67,3519.6,23439803,1000000000000519,N,Y,Gold
20301015,20251108,,0,C,Active,Y,20251023,20251023,20251025,20251025,47500.0,24938.41,21244.17,17611.31,22561.59,3632.86,37805454,1000000000000520,A,N,Gold
20310315,20251017,,0,C,Active,Y,20250922,20250922,20250928,20250928,41000.0,25180.15,16796.7,7306.88,15819.85,9489.82,78085419,1000000000000521,A,N,Gold
20301015,20260409,,0,C,Active,N,20260303,20260303,20260317,20260317,50000.0,38649.13,22749.73,17993.08,11350.87,4756.65,84938854,1000000000000522,A,N,Gold
20300215,20251203,,0,C,Active,Y,20251105,20251105,20251119,20251119,39000.0,30296.39,9170.92,4018.85,8703.61,5152.07,81533615,1000000000000523,A,N,Gold
20300215,20260329,,0,C,Active,Y,20260313,20260313,20260323,20260323,35000.0,33730.07,10474.99,10311.65,1269.93,163.34,33575893,1000000000000524,A,Y,Platinum
20311015,20260205,,0,C,Active,N,20260104,20260104,20260118,20260118,18000.0,6529.91,5795.21,5011.73,11470.09,783.48,14639771,1000000000000525,A,N,Platinum
20300515,20260510,,0,P,Active,N,20260408,20260408,20260419,20260419,49500.0,34482.01,24612.29,16972.91,15017.99,7639.38,80232438,1000000000000526,C,N,Platinum
20310415,20260628,,0,C,Dormant,Y,20260609,20260609,0,0,28000.0,27469.67,12164.76,12164.76,530.33,0.0,46235719,1000000000000527,C,N,Platinum
20300115,20260226,,0,N,Active,Y,20260123,20260123,20260128,20260128,51500.0,35396.22,19276.63,17276.51,16103.78,2000.12,60094372,1000000000000528,A,N,Gold
20290315,20260902,,0,C,Dormant,Y,20260830,20260830,0,0,44000.0,42419.45,20950.96,20950.96,1580.55,0.0,14236689,1000000000000529,N,N,Gold
20290915,20261025,,0,N,Active,N,20260912,20260912,20260929,20260929,27000.0,16590.38,9900.48,6081.4,10409.62,3819.08,60455173,1000000000000530,C,N,Platinum
20310615,20260209,,0,P,Dormant,Y,20260118,20260118,0,0,15500.0,15246.99,3805.82,3805.82,253.01,0.0,26360425,1000000000000531,N,N,Gold
20270715,20260827,,0,C,Active,Y,20260803,20260803,20260811,20260811,17500.0,13355.58,6543.89,2254.06,4144.42,4289.83,67262776,1000000000000532,A,N,Gold
20271115,20260508,,0,N,Dormant,N,20260504,20260504,0,0,45000.0,44970.4,16982.08,16982.08,29.6,0.0,70896570,1000000000000533,A,N,Gold
20290615,20250923,,0,N,Dormant,Y,20250909,20250909,0,0,30000.0,29690.0,13915.18,13915.18,310.0,0.0,28165150,1000000000000534,A,Y,Silver
20280515,20260210,,0,N,Active,Y,20260111,20260111,20260117,20260117,10500.0,6227.92,4842.35,2703.0,4272.08,2139.35,60259012,1000000000000535,A,Y,Basic
20301215,20260528,,0,N,Dormant,Y,20260428,20260428,20260429,20260429,33000.0,31529.71,14900.66,14900.66,1470.29,0.0,81723698,1000000000000536,C,N,Gold
20300715,20260116,C,20260325,C,Blocked,Y,20251208,20251208,20251225,20251225,37500.0,22785.77,10178.37,2117.17,14714.23,8061.2,30135246,1000000000000537,A,N,Gold
20290815,20260623,L,20260417,C,Blocked,Y,20260601,20260601,20260606,20260606,35500.0,25376.87,8593.44,3218.96,10123.13,5374.48,72980385,1000000000000538,N,N,Platinum
20310915,20260630,T,20260609,P,Blocked,N,20260618,20260618,20260628,20260628,51500.0,36292.29,11500.58,8449.14,15207.71,3051.44,76152956,1000000000000539,N,N,Platinum
20290915,20260905,,0,N,Dormant,Y,20260806,20260806,0,0,41000.0,40635.34,15209.98,15209.98,364.66,0.0,49951665,1000000000000540,C,Y,Gold
20291015,20251030,,0,P,Dormant,Y,20251026,20251026,0,0,41000.0,39553.35,17285.35,17285.35,1446.65,0.0,33994037,1000000000000541,C,Y,Gold
20300915,20261005,,0,N,Active,N,20260904,20260904,20260910,20260910,33000.0,25240.48,9978.24,3359.62,7759.52,6618.62,74132366,1000000000000542,A,Y,Gold
20280815,20260328,,0,P,Active,N,20260319,20260319,20260319,20260319,30500.0,27168.8,10038.59,4708.6,3331.2,5329.99,12478488,1000000000000543,N,Y,Gold
20280915,20260110,,0,P,Dormant,Y,20260104,20260104,0,0,48500.0,46878.6,22582.3,22582.3,1621.4,0.0,65683336,1000000000000544,C,N,Platinum
20300815,20251128,,0,P,Active,N,20251029,20251029,20251110,20251110,32500.0,24475.05,15746.07,8832.01,8024.95,6914.06,51971760,1000000000000545,C,Y,Platinum
20270315,20251108,,0,P,Dormant,Y,20251009,20251009,0,0,36500.0,36236.92,9978.37,9978.37,263.08,0.0,70871468,1000000000000546,C,Y,Gold
20281015,20260831,,0,N,Active,Y,20260728,20260728,20260806,20260806,49000.0,18833.26,15264.8,7198.71,30166.74,8066.09,24711415,1000000000000547,N,Y,Platinum
20280915,20261023,,0,C,Active,Y,20260930,20260930,20261005,20261005,38000.0,24196.13,13967.83,12976.17,13803.87,991.66,24431124,1000000000000548,A,N,Platinum
20290715,20260115,,0,C,Active,Y,20251220,20251220,20251225,20251225,37000.0,20552.02,12521.29,9594.02,16447.98,2927.27,36530970,1000000000000549,C,N,Gold
20271215,20260418,,0,N,Dormant,Y,20260326,20260326,0,0,47500.0,46038.81,20512.21,20512.21,1461.19,0.0,42222061,1000000000000550,C,Y,Gold
20300715,20260708,,0,N,Active,N,20260609,20260609,20260626,20260626,9500.0,4954.27,3717.65,1647.92,4545.73,2069.73,27160025,1000000000000551,A,N,Silver
20300915,20251108,,0,P,Dormant,N,20251007,20251007,20251023,20251023,47500.0,46701.59,11317.96,11317.96,798.41,0.0,49726725,1000000000000552,A,N,Gold
20290315,20251124,,0,P,Active,Y,20251106,20251106,20251121,20251121,41500.0,29381.82,13860.37,3758.77,12118.18,10101.6,74363493,1000000000000553,N,N,Platinum
20290315,20261004,,0,P,Active,Y,20260909,20260909,20260919,20260919,41000.0,27278.1,15726.78,4664.73,13721.9,11062.05,20291302,1000000000000554,N,N,Gold
20271115,20260906,,0,N,Dormant,N,20260812,20260812,0,0,17500.0,16950.86,7522.14,7522.14,549.14,0.0,64231470,1000000000000555,N,N,Basic
20301015,20260902,,0,N,Dormant,Y,20260817,20260817,0,0,45500.0,44596.17,15434.36,15434.36,903.83,0.0,48238507,1000000000000556,A,Y,Platinum
20270615,20260725,,0,P,Dormant,N,20260713,20260713,0,0,43000.0,41241.79,14365.92,14365.92,1758.21,0.0,54614565,1000000000000557,A,N,Gold
20310115,20260310,,0,P,Dormant,N,20260303,20260303,0,0,56000.0,53420.14,22967.94,22967.94,2579.86,0.0,70974192,1000000000000558,N,N,Gold
20290615,20260314,,0,C,Dormant,Y,20260228,20260228,20260224,20260224,28500.0,27353.09,8037.0,8037.0,1146.91,0.0,58942697,1000000000000559,A,Y,Platinum
20281215,20260522,,0,P,Active,Y,20260421,20260421,20260426,20260426,28500.0,14982.6,9982.66,3296.52,13517.4,6686.14,33077059,1000000000000560,A,N,Platinum
20280815,20260816,,0,P,Dormant,Y,20260729,20260729,0,0,42000.0,39992.32,19583.04,19583.04,2007.68,0.0,67297823,1000000000000561,N,Y,Gold
20280215,20260327,,0,N,Dormant,N,20260316,20260316,0,0,30000.0,29450.84,12633.61,12633.61,549.16,0.0,96966890,1000000000000562,A,Y,Silver
20270815,20260403,,0,N,Active,N,20260309,20260309,20260318,20260318,10000.0,5667.14,4105.79,1459.66,4332.86,2646.13,18456179,1000000000000563,A,N,Platinum
20311115,20260203,,0,P,Active,N,20260107,20260107,20260108,20260108,48500.0,30834.95,10563.71,3964.77,17665.05,6598.94,38317637,1000000000000564,N,N,Platinum
20280515,20260503,,0,C,Dormant,N,20260421,20260421,0,0,23500.0,22536.78,6745.23,6745.23,963.22,0.0,51989206,1000000000000565,A,N,Silver
20300715,20251029,,0,P,Active,N,20251002,20251002,20251004,20251004,41500.0,25272.68,19309.85,5128.16,16227.32,14181.69,14657496,1000000000000566,A,Y,Gold
20311015,20260905,C,20260530,N,Blocked,Y,20260809,20260809,20260817,20260817,34500.0,32045.66,17087.09,8633.43,2454.34,8453.66,53335744,1000000000000567,N,Y,Gold
20270315,20260925,,0,N,Active,Y,20260821,20260821,20260902,20260902,28500.0,17981.57,6974.43,4540.38,10518.43,2434.05,42559072,1000000000000568,C,N,Gold
20270315,20260720,,0,N,Dormant,N,20260626,20260626,0,0,47500.0,46740.57,15379.63,15379.63,759.43,0.0,22133336,1000000000000569,N,N,Platinum
20270715,20260129,,0,P,Active,Y,20251231,20251231,20260114,20260114,33000.0,15440.09,10805.61,8162.93,17559.91,2642.68,66661351,1000000000000570,C,N,Silver
20310915,20260726,,0,N,Active,Y,20260711,20260711,20260715,20260715,44500.0,30974.77,11432.1,8148.88,13525.23,3283.22,55731485,1000000000000571,N,N,Gold
20270115,20251119,,0,C,Active,N,20251017,20251017,20251027,20251027,51000.0,29785.3,17538.34,10565.31,21214.7,6973.03,58302092,1000000000000572,C,Y,Platinum
20270315,20261022,,0,P,Dormant,Y,20260922,20260922,0,0,38000.0,37644.03,9992.25,9992.25,355.97,0.0,28208190,1000000000000573,A,N,Platinum
20290115,20261003,,0,P,Active,Y,20260907,20260907,20260915,20260915,40500.0,20982.34,8703.62,6099.45,19517.66,2604.17,52870052,1000000000000574,C,N,Gold
20270215,20251223,,0,N,Dormant,N,20251124,20251124,0,0,31500.0,30282.14,11522.66,11522.66,1217.86,0.0,77738909,1000000000000575,A,N,Gold
20281215,20260416,,0,P,Dormant,N,20260329,20260329,0,0,37500.0,37228.11,9056.15,9056.15,271.89,0.0,65647128,1000000000000576,N,Y,Gold
20310515,20251116,,0,N,Active,Y,20251114,20251114,20251111,20251111,59000.0,37568.1,15389.33,12266.67,21431.9,3122.66,10484377,1000000000000577,C,N,Platinum
20300715,20260707,,0,C,Active,Y,20260626,20260626,20260625,20260625,41500.0,31776.99,20180.62,15883.54,9723.01,4297.08,24140492,1000000000000578,N,N,Gold
20300115,20260221,,0,C,Dormant,Y,20260211,20260211,0,0,47500.0,45734.25,16668.43,16668.43,1765.75,0.0,96237148,1000000000000579,N,N,Gold
20291015,20260127,,0,P,Active,N,20260123,20260123,20260125,20260125,45000.0,21419.34,12871.08,12134.69,23580.66,736.39,16408122,1000000000000580,A,N,Gold
20280715,20251123,L,20260712,C,Blocked,N,20251025,20251025,20251105,20251105,42000.0,41332.29,15560.73,15560.73,667.71,0.0,98350253,1000000000000581,A,N,Platinum
20280815,20260324,,0,C,Active,N,20260301,20260301,20260308,20260308,32500.0,25705.24,15406.4,7704.89,6794.76,7701.51,27940113,1000000000000582,N,N,Gold
20290815,20260830,,0,P,Dormant,N,20260811,20260811,0,0,38500.0,38414.82,11181.67,11181.67,85.18,0.0,15507572,1000000000000583,C,N,Platinum
20280515,20260522,,0,C,Active,N,20260519,20260519,20260521,20260521,12500.0,8775.1,5971.41,5924.67,3724.9,46.74,10784780,1000000000000584,N,N,Platinum
20280315,20260107,,0,C,Dormant,Y,20251230,20251230,0,0,12500.0,11891.77,4208.21,4208.21,608.23,0.0,13534686,1000000000000585,N,N,Silver
20270415,20260603,,0,N,Dormant,N,20260602,20260602,20260529,20260529,21000.0,20386.16,9047.96,9047.96,613.84,0.0,90838861,1000000000000586,N,Y,Platinum
20300415,20260719,,0,P,Active,Y,20260616,20260616,20260630,20260630,25000.0,16682.49,7196.47,3197.52,8317.51,3998.95,62376099,1000000000000587,A,Y,Silver
20281115,20260804,,0,N,Dormant,N,20260727,20260727,0,0,46500.0,45994.09,10207.47,10207.47,505.91,0.0,56241881,1000000000000588,N,N,Platinum
20281215,20260730,,0,P,Active,Y,20260630,20260630,20260701,20260701,41500.0,31097.98,14458.87,13325.49,10402.02,1133.38,52702125,1000000000000589,A,N,Platinum
20290515,20261004,,0,N,Active,Y,20260901,20260901,20260904,20260904,10000.0,6018.7,4135.61,1003.56,3981.3,3132.05,83618872,1000000000000590,A,N,Silver
20300415,20260729,,0,C,Active,N,20260707,20260707,20260709,20260709,10000.0,1355.06,4689.85,3008.99,8644.94,1680.86,26381483,1000000000000591,C,N,Gold
20280915,20260501,,0,N,Active,N,20260420,20260420,20260419,20260419,32500.0,15515.28,9737.75,3607.43,16984.72,6130.32,16633753,1000000000000592,C,N,Platinum
20310715,20260918,,0,C,Dormant,N,20260904,20260904,0,0,37000.0,35997.92,10667.98,10667.98,1002.08,0.0,79888222,1000000000000593,A,Y,Platinum
20280115,20260321,,0,N,Dormant,Y,20260319,20260319,0,0,48500.0,46091.8,13208.73,13208.73,2408.2,0.0,47352869,1000000000000594,A,Y,Gold
20270215,20260330,,0,N,Dormant,N,20260312,20260312,0,0,42000.0,40731.67,18930.72,18930.72,1268.33,0.0,12305591,1000000000000595,N,Y,Gold
20271215,20251104,,0,N,Dormant,Y,20251017,20251017,0,0,31000.0,29451.87,7040.31,7040.31,1548.13,0.0,84437458,1000000000000596,C,Y,Platinum
20290415,20260915,,0,C,Dormant,N,20260816,20260816,0,0,33000.0,31855.46,11517.16,11517.16,1144.54,0.0,20088018,1000000000000597,N,N,Gold
20310415,20260621,,0,N,Active,Y,20260612,20260612,20260617,20260617,35500.0,25648.23,14525.46,5418.82,9851.77,9106.64,45588047,1000000000000598,A,Y,Gold
20270815,20260901,,0,N,Dormant,N,20260807,20260807,0,0,26500.0,25888.01,6646.9,6646.9,611.99,0.0,42084122,1000000000000599,A,N,Platinum
20270715,20260408,,0,N,Dormant,Y,20260330,20260330,20260323,20260323,43000.0,42410.67,15606.83,15606.83,589.33,0.0,41558317,1000000000000600,A,N,Platinum
20270815,20260203,T,20260421,P,Blocked,N,20260112,20260112,20260118,20260118,29500.0,23304.11,11180.93,4549.12,6195.89,6631.81,19391350,1000000000000601,A,N,Gold
20270915,20251116,,0,C,Dormant,Y,20251023,20251023,0,0,9500.0,9148.97,3233.56,3233.56,351.03,0.0,66811657,1000000000000602,A,N,Silver
20290515,20251227,,0,P,Active,Y,20251127,20251127,20251209,20251209,44000.0,24700.74,9769.97,5861.85,19299.26,3908.12,47955215,1000000000000603,N,N,Gold
20290215,20251107,,0,N,Active,N,20251013,20251013,20251014,20251014,43500.0,40140.37,14940.36,10390.37,3359.63,4549.99,79393610,1000000000000604,C,Y,Gold
20311015,20260810,,0,P,Dormant,Y,20260726,20260726,0,0,58500.0,57986.93,25395.91,25395.91,513.07,0.0,48502168,1000000000000605,N,N,Platinum
20290715,20260917,,0,N,Dormant,Y,20260902,20260902,0,0,30000.0,29589.12,13099.7,13099.7,410.88,0.0,22563758,1000000000000606,N,N,Platinum
20280515,20251102,,0,N,Dormant,N,20251015,20251015,0,0,39000.0,37309.56,8131.3,8131.3,1690.44,0.0,76558294,1000000000000607,C,N,Gold
20310615,20251103,,0,P,Dormant,N,20251015,20251015,0,0,28000.0,27943.24,9634.31,9634.31,56.76,0.0,93280761,1000000000000608,C,N,Gold
20310815,20260117,,0,C,Active,Y,20260113,20260113,20260114,20260114,42500.0,31402.91,15810.78,5661.2,11097.09,10149.58,50157434,1000000000000609,C,Y,Platinum
20270815,20251023,,0,P,Dormant,Y,20251005,20251005,0,0,10500.0,10013.57,3318.86,3318.86,486.43,0.0,84855588,1000000000000610,A,Y,Gold
20270815,20260810,,0,P,Dormant,Y,20260807,20260807,0,0,35500.0,34656.97,7544.63,7544.63,843.03,0.0,66178935,1000000000000611,C,N,Platinum
20300815,20260630,,0,C,Active,N,20260604,20260604,20260531,20260531,33500.0,16496.78,12922.69,11406.09,17003.22,1516.6,57036738,1000000000000612,C,N,Platinum
20270115,20251221,,0,N,Active,Y,20251119,20251119,20251121,20251121,34500.0,23993.73,14293.87,3203.51,10506.27,11090.36,74373458,1000000000000613,C,Y,Platinum
20271115,20251013,,0,C,Dormant,Y,20251006,20251006,0,0,39500.0,38790.52,9864.26,9864.26,709.48,0.0,68429076,1000000000000614,A,Y,Platinum
20290715,20251108,,0,P,Active,Y,20251016,20251016,20251030,20251030,35500.0,17787.03,8873.6,7111.94,17712.97,1761.66,91749533,1000000000000615,C,Y,Platinum
20280415,20251221,C,20260320,N,Blocked,Y,20251130,20251130,0,0,47500.0,45978.1,14139.65,14139.65,1521.9,0.0,50276314,1000000000000616,A,N,Gold
20280515,20260814,C,20260614,C,Blocked,N,20260710,20260710,20260721,20260721,40500.0,39670.62,20043.41,20043.41,829.38,0.0,35395282,1000000000000617,A,Y,Platinum
20301015,20260805,,0,P,Active,Y,20260703,20260703,20260711,20260711,36500.0,17259.53,7300.51,4404.93,19240.47,2895.58,30317654,1000000000000618,A,Y,Gold
20301015,20260518,,0,N,Dormant,Y,20260421,20260421,0,0,36000.0,34542.44,12276.41,12276.41,1457.56,0.0,42402412,1000000000000619,C,N,Platinum
20311015,20260208,,0,N,Dormant,Y,20260111,20260111,20260115,20260115,48000.0,46600.25,10242.68,10242.68,1399.75,0.0,49067384,1000000000000620,A,N,Gold
20290915,20260221,,0,P,Active,N,20260210,20260210,20260211,20260211,24000.0,14709.56,5720.07,4107.86,9290.44,1612.21,13156518,1000000000000621,A,N,Gold
20281015,20251109,,0,C,Active,N,20251027,20251027,20251030,20251030,39000.0,28650.05,12452.0,9773.32,10349.95,2678.68,45630292,1000000000000622,N,N,Platinum
20271115,20260306,,0,N,Active,Y,20260223,20260223,20260227,20260227,33500.0,33500.0,16169.63,8341.59,0.0,7828.04,12531331,1000000000000623,N,N,Silver
20311215,20260211,,0,C,Active,Y,20260123,20260123,20260124,20260124,16500.0,12798.81,7485.1,3646.26,3701.19,3838.84,61046056,1000000000000624,C,Y,Platinum
20290715,20260316,,0,P,Active,Y,20260303,20260303,20260301,20260301,41000.0,34109.06,14131.81,7503.35,6890.94,6628.46,44701050,1000000000000625,N,N,Gold
20270215,20260317,,0,P,Active,Y,20260206,20260206,20260215,20260215,25500.0,20642.91,5777.83,2509.28,4857.09,3268.55,42986080,1000000000000626,A,Y,Gold
20281115,20251209,,0,P,Active,N,20251110,20251110,20251119,20251119,20000.0,14345.98,4057.79,2040.53,5654.02,2017.26,98133285,1000000000000627,N,N,Gold
20300115,20251119,,0,C,Active,N,20251025,20251025,20251107,20251107,19500.0,18966.92,4941.93,2813.8,533.08,2128.13,93812015,1000000000000628,A,N,Basic
20300315,20251006,,0,P,Active,N,20250911,20250911,20250916,20250916,43000.0,31048.05,19707.01,16814.58,11951.95,2892.43,53827529,1000000000000629,N,Y,Gold
20311215,20260522,,0,P,Active,N,20260505,20260505,20260513,20260513,32000.0,15022.02,14451.6,13463.6,16977.98,988.0,50618137,1000000000000630,C,Y,Platinum
20270315,20260414,,0,P,Dormant,N,20260322,20260322,0,0,36500.0,35052.43,11161.91,11161.91,1447.57,0.0,42242644,1000000000000631,A,N,Platinum
20281215,20260617,,0,C,Dormant,N,20260607,20260607,0,0,30000.0,29337.87,8157.56,8157.56,662.13,0.0,42247395,1000000000000632,N,N,Gold
20270815,20260804,,0,N,Active,Y,20260712,20260712,20260716,20260716,33000.0,29692.27,11220.04,9086.57,3307.73,2133.47,95093837,1000000000000633,C,N,Basic
20290615,20260721,,0,C,Active,N,20260630,20260630,20260627,20260627,19500.0,8156.5,4534.21,4521.14,11343.5,13.07,61925466,1000000000000634,A,N,Basic
20290715,20260108,,0,P,Active,Y,20251210,20251210,20251217,20251217,31000.0,25134.1,10646.13,9417.66,5865.9,1228.47,81467508,1000000000000635,A,N,Gold
20310615,20260705,,0,P,Active,N,20260615,20260615,20260612,20260612,47500.0,36317.14,15767.61,10016.82,11182.86,5750.79,84583388,1000000000000636,C,Y,Gold
20280515,20260331,,0,C,Active,Y,20260303,20260303,20260302,20260302,39500.0,23778.65,17570.36,9704.54,15721.35,7865.82,73133836,1000000000000637,A,Y,Gold
20281015,20260528,,0,C,Dormant,Y,20260512,20260512,0,0,35500.0,34975.35,16587.37,16587.37,524.65,0.0,64914197,1000000000000638,A,N,Gold
20270415,20260729,,0,P,Dormant,Y,20260721,20260721,0,0,53500.0,51322.46,16122.71,16122.71,2177.54,0.0,98150338,1000000000000639,A,N,Platinum
20300215,20260819,,0,C,Active,N,20260723,20260723,20260801,20260801,19500.0,17316.67,6988.37,6938.57,2183.33,49.8,83509785,1000000000000640,A,Y,Platinum
20270515,20260430,,0,P,Active,N,20260422,20260422,20260420,20260420,40500.0,21403.58,17621.04,7322.47,19096.42,10298.57,35171649,1000000000000641,C,N,Platinum
20310415,20260722,,0,N,Active,N,20260707,20260707,20260714,20260714,40500.0,19528.56,18697.5,14312.45,20971.44,4385.05,21034618,1000000000000642,A,Y,Platinum
20280515,20251205,,0,C,Active,N,20251118,20251118,20251127,20251127,42000.0,24780.21,19309.6,4416.2,17219.79,14893.4,52838356,1000000000000643,C,Y,Platinum
20270915,20261014,,0,P,Active,Y,20260929,20260929,20261007,20261007,30000.0,18297.92,6019.69,5234.84,11702.08,784.85,20724388,1000000000000644,N,N,Gold
20290615,20260109,,0,C,Dormant,Y,20251225,20251225,0,0,38500.0,38189.26,13748.11,13748.11,310.74,0.0,60716325,1000000000000645,A,N,Gold
20310315,20260202,,0,C,Active,Y,20260117,20260117,20260127,20260127,33500.0,33500.0,13662.18,10016.24,0.0,3645.94,30820038,1000000000000646,C,Y,Platinum
20271215,20260927,,0,P,Active,Y,20260828,20260828,20260905,20260905,29000.0,22090.83,9303.34,6641.66,6909.17,2661.68,87381687,1000000000000647,A,N,Gold
20300415,20250902,,0,N,Dormant,Y,20250824,20250824,0,0,34500.0,34006.58,7787.9,7787.9,493.42,0.0,90297539,1000000000000648,C,N,Platinum
20270115,20260103,C,20260822,P,Blocked,N,20260101,20260101,0,0,40500.0,40014.48,15682.75,15682.75,485.52,0.0,32892407,1000000000000649,A,Y,Gold
20300615,20260503,,0,P,Dormant,Y,20260502,20260502,0,0,34000.0,33425.58,15069.74,15069.74,574.42,0.0,63747464,1000000000000650,C,Y,Basic
20310815,20260803,,0,P,Active,Y,20260716,20260716,20260713,20260713,35000.0,14081.99,10355.14,2496.29,20918.01,7858.85,28357154,1000000000000651,C,N,Platinum
20300715,20251124,,0,N,Active,N,20251026,20251026,20251108,20251108,29500.0,18313.28,6619.7,2172.77,11186.72,4446.93,24826090,1000000000000652,A,N,Platinum
20271215,20251123,,0,C,Dormant,N,20251030,20251030,0,0,45000.0,42836.01,21941.9,21941.9,2163.99,0.0,44326924,1000000000000653,C,N,Platinum
20300815,20260712,,0,C,Dormant,Y,20260627,20260627,0,0,24500.0,24006.59,5686.39,5686.39,493.41,0.0,84746474,1000000000000654,C,N,Gold
20290715,20251110,,0,P,Active,N,20251023,20251023,20251027,20251027,41500.0,24897.34,9359.23,5724.89,16602.66,3634.34,68617594,1000000000000655,A,Y,Gold
20310515,20250924,,0,P,Dormant,N,20250912,20250912,0,0,46500.0,45715.98,9935.59,9935.59,784.02,0.0,22941629,1000000000000656,A,Y,Gold
20280815,20260911,,0,N,Active,Y,20260828,20260828,20260908,20260908,38500.0,29940.5,13551.71,4988.73,8559.5,8562.98,34043964,1000000000000657,A,N,Platinum
20270115,20260414,,0,N,Active,Y,20260306,20260306,20260315,20260315,42000.0,30364.06,14016.13,8773.48,11635.94,5242.65,34998616,1000000000000658,C,N,Platinum
20301215,20260605,,0,N,Dormant,N,20260601,20260601,20260531,20260531,33500.0,31981.1,13850.29,13850.29,1518.9,0.0,87787726,1000000000000659,N,N,Gold
