Rcd_DT,Account_No,Appl_ID,ApplSts_ID,CIF_ID,CardTyp_ID,CardBrand_ID,CardApplTyp_ID,ApplChnnl_ID,Reject_ID,Decline_ID,Agent_ID,ScoreDecision_ID,ScoreRank_ID,SysRcmmd_ID,Gender,Age,Race,Nationality,MaritalSts,Academic,YrStay,HomeOwn,Occupation,NOB,YrJob,NetIncome,GrossIncome,AnnualIncome,AnnualIncomeTotLmt,CurrRepay,NewRepay,RcmmdIntrst,NDI,CurrDSR,NewDSR,PaySlipTyp_ID,CardActivate_FG,EmergencyCont_FG,CardActivate_DT,Judge_DT,Appl_DT,B_Limit,B_CrLimit,B_CashAdvLimit,B_NonBankCommitment,CIFState_ID,Biometric_FG,FinalDecline_ID,Final_Score,Final_Score_Type,Final_ScoreDesc,ApplyCardBiz_ID,ProposedCardBiz_ID
9/2/2026,1000000000000722,22364907303,Approve,84630582,Classic,Master,S,O3,0,0,1,A,H,N,F,24,Chinese,MAL,SINGLE,Bachelor Degree,3,RENTING,Teacher,Real Estate,0,19642,23818,285826,285826,24,35,1.55,2799,28,30,5,Y,Y,20251214,20251124,20251115,42865.81,30500,12365.81,1104.65,Terengganu,N,0,600,4,Good,BC,PL
9/2/2026,1000000000000723,25320687421,Approve,21602842,Platinum,Master,S,B1,0,0,1,A,D, ,F,57,Chinese,MAL,MARRIED,No Formal Education,29,OWNED,Factory Worker,Hospitality,25,24510,31601,379219,379219,20,27,8.71,720,14,25,3,Y,Y,20251126,20251114,20251016,66856.04,46000,20856.04,26.18,Terengganu,1,0,765,2,Very Good,BC,GD
9/2/2026,1000000000000724,21720416970,Approve,81700044,Infinite,Visa,S,R1,0,0,88,A,D,D,M,39,Chinese,MAL,SINGLE,Bachelor Degree,6,OWNED,Sales Executive,Food & Beverage,20,7902,10109,121312,121312,24,26,14.61,6860,17,28,3,N,Y,0,20260602,20260506,44742.85,32500,12242.85,174.85,Perak,N,0,630,4,No Score,BC,MG
9/2/2026,1000000000000725,20811563134,Approve,27449362,Gold,Visa,P,T3,0,0,0,A,H, ,M,58,Malay,MAL,MARRIED,SPM,1,RENTING,Doctor,Manufacturing,25,6638,8457,101485,101485,28,38,7.35,2844,33,35,2,N,N,0,20251207,20251206,40488.93,31500,8988.93,1571.57,Perak,Y,0,689,4,Very Good,MG,C2
9/2/2026,1000000000000726,25207246524,Approve,35280282,Platinum,Visa,P,O3,0,0,1,A,H, ,M,58,Malay,MAL,SINGLE,Bachelor Degree,3,OWNED,Businessman,Plantation,9,22361,26236,314838,314838,23,24,6.82,7644,31,34,2,Y,N,20260722,20260720,20260622,50136.54,34000,16136.54,128.6,Pulau Pinang,1,0,794,4,Good,CL,PL
9/2/2026,1000000000000727,25856646091,Approve,23449648,Platinum,Visa,S,O5,0,0,1,A,B,N,F,27,Indian,MAL,MARRIED,STPM,5,MORTGAGE,Factory Worker,Financial Services,4,20066,24189,290269,290269,12,24,3.05,4971,17,21,5,Y,Y,20251207,20251127,20251109,42198.74,32000,10198.74,712.1,Sabah,Y,0,726,4,Good,CL,V3
9/2/2026,1000000000000728,28818376512,Approve,92078898,Gold,Visa,S,T2,0,0,0,A,-,A,M,30,Indian,MAL,MARRIED,SPM,11,FAMILY OWNED,Sales Executive,Real Estate,11,18712,23395,280747,280747,10,11,17.75,6078,6,17,3,N,Y,0,20251211,20251113,59943.73,49000,10943.73,397.88,Selangor,Y,0,711,2,Fair,BC,C2
9/2/2026,1000000000000729,20203427670,Approve,55950194,Infinite,Visa,S,B2,0,0,0,A,D,D,F,59,Indian,MAL,SINGLE,Diploma,33,OWNED,Civil Servant,Telecommunications,21,20882,24743,296923,296923,6,10,2.85,3000,5,8,2,Y,N,20260520,20260515,20260429,76811.07,54500,22311.07,536.48,Perak,0,0,753,1,Low,IN,V3
9/2/2026,1000000000000730,29663039919,Approve,78087370,Classic,Visa,P,U2,0,0,1,A,A, ,F,65,Malay,MAL,MARRIED,SPM,21,OWNED,Security Guard,Transportation,30,4330,5259,63118,63118,36,40,1.19,5686,58,60,5,N,N,0,20260106,20251207,17617.99,12500,5117.99,754.8,Kedah,N,0,453,4,Fair,GD,GD
9/2/2026,1000000000000731,28603347069,Approve,50793082,Platinum,Visa,P,T2,0,0,0,A,B, ,M,54,Malay,MAL,MARRIED,PhD,32,MORTGAGE,Accountant,Transportation,26,5655,6820,81846,81846,21,27,9.22,2595,22,26,3,Y,Y,20250909,20250829,20250803,50257.51,35000,15257.51,622.33,Sabah,N,0,683,2,Excellent,IN,PL
9/2/2026,1000000000000732,23805377715,Approve,68264870,Infinite,Visa,P,T1,0,0,0,A,B,N,M,26,Chinese,MAL,MARRIED,Bachelor Degree,5,FAMILY OWNED,Police Officer,Government,2,9768,11356,136273,136273,26,37,14.23,5012,32,33,1,Y,Y,20260921,20260906,20260818,58632.04,40000,18632.04,79.9,Sabah,0,0,726,4,Fair,V3,BC
9/2/2026,1000000000000733,26871111836,Approve,52140430,Gold,Visa,S,U2,0,0,88,A,H,A,F,35,Chinese,MAL,SINGLE,SPM,17,RENTING,Factory Worker,Food & Beverage,3,17104,21554,258649,258649,31,33,5.48,1542,39,40,2,Y,Y,20260805,20260731,20260718,42156.96,32000,10156.96,882.17,Kuala Lumpur,N,0,581,4,Very Good,GD,MG
9/2/2026,1000000000000734,20847747444,Approve,68455884,Platinum,Visa,S,T3,0,0,94850000,A,H,A,M,48,Indian,MAL,MARRIED,Bachelor Degree,3,OWNED,Self-Employed,Oil & Gas,24,12425,14331,171983,171983,9,15,17,2901,10,15,1,N,Y,0,20260701,20260602,39001.36,29500,9501.36,1873.12,Johor,N,0,771,4,Low,C2,CL
9/2/2026,1000000000000735,20863785558,Approve,33422753,Gold,Master,P,T3,0,0,1,A,H,D,F,27,Indian,MAL,SINGLE,Bachelor Degree,0,RENTING,Chef,Food & Beverage,8,14851,18841,226101,226101,38,41,13.4,5129,40,44,3,Y,N,20260201,20260121,20260104,45903.56,36500,9403.56,1534.06,Selangor,0,0,663,3,Excellent,CL,BC
9/2/2026,1000000000000736,24465216329,Approve,29473245,Platinum,Visa,P,B1,0,0,1,A,A, ,F,37,Malay,MAL,DIVORCED,Bachelor Degree,11,OWNED,Nurse,Government,1,23505,29356,352272,352272,15,23,4.8,7743,13,19,1,N,N,0,20251206,20251125,75181.55,55000,20181.55,1212.3,Kedah,1,0,815,1,Very Good,C2,CL
9/2/2026,1000000000000737,25609180621,Approve,35051110,Gold,Master,P,R1,0,0,0,A,D,N,M,65,Chinese,MAL,SINGLE,SPM,17,RENTING,Nurse,Wholesale,28,6001,6905,82861,82861,21,23,2.51,7503,35,36,5,Y,Y,20260718,20260716,20260620,36470.37,24500,11970.37,1026.69,Selangor,N,0,482,2,Good,GD,GD
9/2/2026,1000000000000738,24868961676,Approve,85357498,Platinum,Visa,P,O5,0,0,1,A,-,D,M,44,Chinese,MAL,DIVORCED,SPM,22,RENTING,Teacher,Plantation,9,16247,21272,255273,255273,33,36,11.71,4884,41,50,2,Y,N,20260325,20260315,20260218,47785.77,35000,12785.77,934.83,Kuala Lumpur,0,0,615,1,No Score,BC,BC
9/2/2026,1000000000000739,28432128208,Approve,69302835,Platinum,Visa,S,U1,0,0,1,A,D,A,M,46,Indian,MAL,SINGLE,STPM,17,OWNED,Engineer,Construction,22,14730,18890,226683,226683,10,20,17.94,1247,16,18,5,Y,Y,20251224,20251207,20251122,61386.24,43500,17886.24,477.4,Sabah,0,0,754,1,Excellent,IN,PL
9/2/2026,1000000000000740,27206188904,Approve,71243805,Gold,Visa,S,T3,0,0,94850000,A,A,N,F,40,Malay,MAL,MARRIED,SPM,0,EMPLOYER PROVIDED,Army Personnel,Construction,1,19510,24019,288234,288234,22,26,14.83,644,21,28,2,Y,N,20250909,20250822,20250815,65010.2,44500,20510.2,286.11,Labuan,1,0,684,2,Excellent,IN,CL
9/2/2026,1000000000000741,24475103087,Approve,25017391,Gold,Visa,S,U2,0,0,88,A,B,A,F,21,Malay,MAL,MARRIED,Bachelor Degree,3,FAMILY OWNED,IT Executive,Oil & Gas,3,10643,13530,162360,162360,16,19,6.53,2677,18,27,1,N,Y,0,20251223,20251126,52158.34,38500,13658.34,930.38,Selangor,1,0,718,2,Fair,C2,IN
9/2/2026,1000000000000742,29958651483,Approve,27414684,Infinite,Master,S,U1,0,0,94850000,A,H,A,F,38,Malay,MAL,WIDOWED,SPM,5,OWNED,Driver,Telecommunications,14,12643,14607,175288,175288,17,21,12.01,2216,11,22,2,N,Y,0,20260604,20260513,53571.27,40000,13571.27,1417.46,Selangor,0,0,776,1,No Score,BC,C2
9/2/2026,1000000000000743,23598539265,Approve,43879275,Infinite,Master,S,B2,0,0,1,A,H, ,M,61,Chinese,MAL,SINGLE,STPM,21,OWNED,Retail Assistant,Retail Trade,6,24256,32744,392937,392937,10,19,4.45,976,9,16,1,Y,Y,20251002,20250928,20250913,78806.05,53500,25306.05,1182.97,Kuala Lumpur,0,0,793,3,Fair,GD,GD
9/2/2026,1000000000000744,25211022203,Approve,16781117,Infinite,Master,P,U3,0,0,1,A,D, ,F,59,Malay,MAL,SINGLE,Master Degree,13,MORTGAGE,Police Officer,Plantation,9,20869,25144,301734,301734,15,16,7.26,3041,11,18,3,N,Y,0,20251011,20251004,61210.45,44500,16710.45,1258.55,Melaka,1,0,752,1,Low,V3,MG
9/2/2026,1000000000000745,28831358581,Approve,85907105,Gold,Master,S,R5,0,0,0,A,D, ,F,57,Malay,MAL,MARRIED,Diploma,28,OWNED,Self-Employed,Plantation,27,17586,21968,263616,263616,22,32,14.95,4109,26,31,3,Y,Y,20260113,20260112,20260102,49453.64,38500,10953.64,804.11,Sarawak,Y,0,768,2,Low,C2,IN
9/2/2026,1000000000000746,29551904253,Approve,75270806,Platinum,Visa,P,T1,0,0,88,A,D,N,M,55,Others,MAL,MARRIED,Diploma,18,RENTING,Retail Assistant,Oil & Gas,34,24423,30975,371700,371700,16,24,13.52,4517,15,21,3,Y,N,20260220,20260211,20260205,65620.8,48000,17620.8,706.21,Johor,Y,0,832,2,Low,BC,MG
9/2/2026,1000000000000747,23796938345,Approve,50419098,Platinum,Master,P,T1,0,0,88,A,D,N,M,24,Malay,MAL,MARRIED,STPM,6,OWNED,Self-Employed,Hospitality,1,22878,28721,344653,344653,18,29,5.93,4460,18,22,3,Y,Y,20260827,20260816,20260807,54754.55,37500,17254.55,1008.27,Sabah,0,0,686,3,Excellent,CL,V3
9/2/2026,1000000000000748,29730391179,Approve,42125452,Gold,Visa,S,U3,0,0,1,A,A,A,M,32,Malay,MAL,SINGLE,Bachelor Degree,5,OWNED,Police Officer,Manufacturing,8,23032,30813,369764,369764,12,15,16.81,6282,12,17,5,N,N,0,20251109,20251010,57136.32,38500,18636.32,330.66,Selangor,0,0,712,1,Low,IN,C2
9/2/2026,1000000000000749,29263865615,Approve,46941691,Gold,Visa,S,U1,0,0,88,A,H,A,F,28,Malay,MAL,MARRIED,SPM,5,MORTGAGE,Doctor,Professional Services,0,23097,31133,373605,373605,29,31,16.35,656,29,34,5,Y,N,20260218,20260210,20260129,58675.69,40000,18675.69,856.63,Selangor,0,0,726,2,Very Good,CL,MG
9/2/2026,1000000000000750,22304672934,Approve,25177146,Gold,Master,S,B2,0,0,88,A,-,A,F,60,Malay,MAL,MARRIED,STPM,35,MORTGAGE,Engineer,Oil & Gas,9,15463,19202,230426,230426,14,21,11.2,2166,10,21,2,N,Y,0,20260512,20260420,38897.2,31000,7897.2,954.78,Pulau Pinang,0,0,745,4,Low,GD,MG
9/2/2026,1000000000000751,24782082810,Approve,55140982,Platinum,Master,P,U2,0,0,88,A,B,A,M,33,Malay,MAL,SINGLE,SPM,9,OWNED,Teacher,Telecommunications,11,17369,21308,255703,255703,18,23,10.67,3260,16,23,1,Y,N,20251004,20250914,20250913,70788.49,49500,21288.49,1498.46,Selangor,N,0,750,3,Low,IN,IN
9/2/2026,1000000000000752,27514217968,Approve,11333061,Platinum,Visa,P,R2,0,0,88,A,A,D,M,60,Malay,MAL,SINGLE,SPM,2,MORTGAGE,Administrator,Plantation,40,7180,8583,102997,102997,35,40,10.42,6503,33,41,2,Y,N,20260615,20260529,20260515,30624.26,23000,7624.26,4.43,Melaka,Y,0,627,4,Low,IN,CL
9/2/2026,1000000000000753,25124041050,Approve,44541636,Gold,Visa,S,R2,0,0,94850000,A,D,N,F,23,Chinese,MAL,MARRIED,Bachelor Degree,4,FAMILY OWNED,Engineer,Hospitality,3,17790,21071,252863,252863,33,34,12.63,1311,40,48,2,N,Y,0,20260107,20251218,42681.06,35000,7681.06,431.77,Perak,Y,0,619,1,Fair,CL,MG
9/2/2026,1000000000000754,27392735722,Approve,35636010,Platinum,Master,P,B6,0,0,1,A,-,D,F,48,Malay,MAL,MARRIED,SPM,7,OWNED,Doctor,Professional Services,25,12045,14488,173867,173867,21,31,14.69,4094,26,28,1,Y,Y,20260403,20260327,20260318,46394.62,32000,14394.62,1159.54,Kuala Lumpur,0,0,781,1,Low,C2,V3
9/2/2026,1000000000000755,26293306355,Approve,78694529,Platinum,Visa,S,T3,0,0,88,A,D,A,M,43,Malay,MAL,DIVORCED,SPM,22,OWNED,Police Officer,Retail Trade,17,21733,26434,317212,317212,22,25,3.15,3972,26,34,2,Y,N,20260613,20260609,20260603,53360.65,42500,10860.65,1331.2,Negeri Sembilan,0,0,689,1,Low,PL,MG
9/2/2026,1000000000000756,26231218124,Approve,54499160,Platinum,Master,S,O5,0,0,88,A,A, ,F,55,Chinese,MAL,SINGLE,SPM,11,RENTING,Self-Employed,Construction,30,16501,20041,240498,240498,19,27,16.89,530,20,26,5,N,N,0,20260718,20260703,39124.91,31500,7624.91,427.66,Kelantan,Y,0,738,4,Good,GD,GD
9/2/2026,1000000000000757,23568469007,Approve,68931828,Classic,Visa,S,U3,0,0,0,A,D, ,M,47,Malay,MAL,MARRIED,SPM,8,RENTING,Clerk,Telecommunications,23,5372,6876,82512,82512,53,55,5.33,6424,66,68,2,Y,N,20260620,20260604,20260521,13620.49,11000,2620.49,1725.63,Sarawak,N,0,409,1,Good,IN,PL
9/2/2026,1000000000000758,26470592668,Approve,21879410,Platinum,Visa,P,O3,0,0,88,A,B,D,F,29,Malay,MAL,DIVORCED,SPM,1,FAMILY OWNED,Accountant,Government,10,8041,9304,111655,111655,32,33,16.31,6574,33,45,5,N,N,0,20250907,20250817,38835.11,29000,9835.11,518.19,Kedah,0,0,745,2,Excellent,CL,MG
9/2/2026,1000000000000759,25010525995,Approve,79226875,Infinite,Master,P,R2,0,0,0,A,-,N,M,59,Malay,MAL,DIVORCED,Diploma,31,OWNED,Accountant,Telecommunications,39,17572,20950,251411,251411,28,35,7.69,3101,31,32,5,Y,Y,20251002,20251001,20250927,45215.01,34500,10715.01,373.68,Sabah,0,0,799,3,Fair,IN,CL
9/2/2026,1000000000000760,28802859934,Approve,30810971,Gold,Master,S,B6,0,0,94850000,A,D, ,M,65,Malay,MAL,MARRIED,SPM,1,MORTGAGE,Teacher,Retail Trade,16,18289,21766,261195,261195,28,36,16.31,4599,29,36,3,N,N,0,20260415,20260317,43054.16,30500,12554.16,798.78,Negeri Sembilan,1,0,586,3,Good,GD,MG
9/2/2026,1000000000000761,22575302704,Approve,27818576,Infinite,Visa,S,U3,0,0,0,A,-,N,M,41,Chinese,MAL,MARRIED,SPM,0,FAMILY OWNED,Security Guard,Oil & Gas,12,24659,32927,395131,395131,23,31,9.1,1491,16,27,2,Y,Y,20251227,20251224,20251128,51237.77,38500,12737.77,450.62,Pahang,N,0,735,3,Good,MG,CL
9/2/2026,1000000000000762,23178846181,Approve,33205676,Platinum,Master,S,T3,0,0,88,A,A, ,M,59,Chinese,MAL,MARRIED,SPM,21,RENTING,Security Guard,Hospitality,22,14389,19177,230133,230133,28,29,14.97,4040,39,45,1,Y,N,20260407,20260406,20260402,28984.34,20000,8984.34,702.35,Sabah,N,0,543,2,Very Good,BC,MG
9/2/2026,1000000000000763,28934472287,Approve,35661527,Gold,Visa,P,R1,0,0,94850000,A,-, ,M,56,Malay,MAL,SINGLE,SPM,12,OWNED,Security Guard,Wholesale,35,23959,32139,385675,385675,22,24,14.83,2926,21,29,1,N,N,0,20260815,20260813,52425.46,42500,9925.46,1228.73,Pulau Pinang,N,0,729,3,Good,GD,PL
9/2/2026,1000000000000764,24164656362,Approve,72126724,Platinum,Master,P,R2,0,0,0,A,H,A,F,29,Malay,MAL,SINGLE,Diploma,1,OWNED,Security Guard,Wholesale,4,13705,16952,203430,203430,22,24,10.86,1685,32,36,3,Y,Y,20260410,20260402,20260328,36422.39,26500,9922.39,1276.28,Sabah,N,0,716,2,Low,MG,MG
9/2/2026,1000000000000765,25984996981,Approve,42114448,Gold,Master,S,O5,0,0,94850000,A,A,A,M,27,Chinese,MAL,WIDOWED,Master Degree,6,OWNED,Clerk,Professional Services,9,18385,21795,261542,261542,22,32,16.31,7898,20,27,2,N,Y,0,20260815,20260718,49234.28,33500,15734.28,1906.65,Kelantan,0,0,723,1,Good,V3,MG
9/2/2026,1000000000000766,26615486713,Approve,91265470,Gold,Visa,S,B6,0,0,0,A,-,A,M,24,Chinese,MAL,SINGLE,Bachelor Degree,5,RENTING,Nurse,Oil & Gas,6,17299,22129,265548,265548,22,34,17.01,3517,31,33,5,Y,Y,20260708,20260622,20260609,36186.15,25000,11186.15,1320.45,Pahang,1,0,583,1,Very Good,BC,GD
9/2/2026,1000000000000767,21231758305,Approve,70606134,Classic,Master,S,R5,0,0,1,A,A,D,M,31,Chinese,MAL,SINGLE,SPM,4,MORTGAGE,Supervisor,Professional Services,10,3119,3599,43191,43191,39,51,7.48,6125,49,56,3,Y,Y,20260126,20260120,20251227,6771.99,5500,1271.99,1355.66,Selangor,0,0,408,2,No Score,CL,V3
9/2/2026,1000000000000768,21640714231,Approve,13785821,Gold,Master,P,B1,0,0,94850000,A,B, ,F,33,Chinese,MAL,MARRIED,Bachelor Degree,3,RENTING,Retail Assistant,Professional Services,15,19865,23708,284498,284498,29,31,6.87,1085,24,33,1,Y,Y,20251214,20251128,20251114,46156,32500,13656,689.69,Kelantan,0,0,584,4,Very Good,GD,V3
9/2/2026,1000000000000769,26663877782,Approve,39315551,Infinite,Master,S,B1,0,0,94850000,A,D, ,F,60,Malay,MAL,DIVORCED,Bachelor Degree,4,OWNED,Technician,Real Estate,36,20334,24982,299788,299788,25,29,3.74,3064,24,32,2,Y,Y,20250925,20250908,20250822,53186.85,36000,17186.85,153.02,Johor,1,0,761,2,Good,GD,V3
9/2/2026,1000000000000770,22829800783,Approve,50171196,Platinum,Master,S,R2,0,0,1,A,A,D,M,62,Chinese,MAL,MARRIED,No Formal Education,32,RENTING,Self-Employed,Wholesale,14,24065,31144,373738,373738,24,29,1.53,5344,29,33,3,Y,Y,20250910,20250902,20250806,60713.37,46000,14713.37,1234.31,Kuala Lumpur,N,0,741,2,Fair,C2,PL
9/2/2026,1000000000000771,26904291330,Approve,32925613,Gold,Master,S,B6,0,0,88,A,-, ,F,55,Chinese,MAL,MARRIED,Bachelor Degree,19,OWNED,Doctor,Construction,31,24112,31098,373182,373182,22,32,15.56,5710,21,28,3,Y,N,20260427,20260415,20260321,51594.89,37500,14094.89,76.57,Selangor,Y,0,786,2,Very Good,BC,MG
9/2/2026,1000000000000772,26705203823,Approve,41271945,Gold,Visa,S,O1,0,0,94850000,A,H,N,F,39,Malay,MAL,MARRIED,Diploma,20,RENTING,Security Guard,Government,1,16231,19105,229270,229270,34,40,2.05,1796,40,45,1,Y,Y,20260603,20260526,20260429,32649.4,23000,9649.4,149.12,Melaka,0,0,468,1,Excellent,IN,MG
9/2/2026,1000000000000773,26775276115,Approve,52373772,Infinite,Master,P,U2,0,0,88,A,H, ,M,63,Malay,MAL,SINGLE,Diploma,13,FAMILY OWNED,Sales Executive,Education,38,18998,22387,268655,268655,24,26,7.8,3113,16,27,1,Y,N,20260306,20260227,20260219,43234.25,32000,11234.25,227.8,Selangor,1,0,764,4,Good,PL,PL
9/2/2026,1000000000000774,23555501692,Approve,74589542,Platinum,Master,P,R5,0,0,94850000,A,-,D,F,43,Malay,MAL,SINGLE,Diploma,6,RENTING,Doctor,Healthcare,4,22941,29325,351901,351901,26,30,17.03,3172,19,30,5,N,Y,0,20260421,20260409,60323.19,48500,11823.19,1616.14,Melaka,1,0,789,3,Excellent,BC,PL
9/2/2026,1000000000000775,25697640538,Approve,16880874,Infinite,Master,S,T1,0,0,94850000,A,A,A,M,29,Indian,MAL,MARRIED,PhD,8,OWNED,Supervisor,Government,7,9600,11934,143214,143214,27,38,5.66,7236,25,34,1,Y,N,20260302,20260226,20260207,37787.42,27500,10287.42,51.43,Selangor,0,0,718,4,Fair,C2,PL
9/2/2026,1000000000000776,25896523952,Approve,75811941,Gold,Master,P,B6,0,0,94850000,A,H,D,M,48,Malay,MAL,MARRIED,SPM,18,MORTGAGE,Factory Worker,Wholesale,26,12758,14822,177871,177871,10,11,4.71,2910,9,15,5,N,Y,0,20260715,20260714,55122.86,40500,14622.86,451.02,Selangor,N,0,729,2,Low,PL,PL
9/2/2026,1000000000000777,20585461700,Approve,38286782,Infinite,Master,S,O3,0,0,88,A,H,N,M,50,Malay,MAL,SINGLE,SPM,3,FAMILY OWNED,Army Personnel,Real Estate,32,10525,13056,156681,156681,27,35,0.98,5319,32,42,5,N,Y,0,20250917,20250831,40330.04,33000,7330.04,1253.53,Perak,Y,0,630,3,Fair,IN,BC
9/2/2026,1000000000000778,23823007995,Approve,82748700,Classic,Visa,S,U2,0,0,0,A,A,N,F,53,Chinese,MAL,SINGLE,Diploma,16,OWNED,Accountant,Financial Services,1,4546,5801,69623,69623,43,44,9.53,6470,54,58,2,Y,N,20251221,20251208,20251126,14803.51,11000,3803.51,216.05,Pulau Pinang,0,0,441,2,Low,CL,V3
9/2/2026,1000000000000779,28482560217,Approve,94424046,Platinum,Master,S,T1,0,0,1,A,A,D,F,21,Others,MAL,MARRIED,STPM,2,OWNED,Lecturer,Healthcare,0,17253,20352,244228,244228,37,42,1.4,6696,36,46,2,Y,Y,20260115,20260106,20251214,35210.75,28000,7210.75,1579.58,Pahang,N,0,608,1,No Score,V3,GD
9/2/2026,1000000000000780,25675977168,Approve,40813626,Platinum,Master,S,T3,0,0,88,A,H,N,F,60,Malay,MAL,MARRIED,Bachelor Degree,23,FAMILY OWNED,Lecturer,Food & Beverage,36,15317,18101,217220,217220,25,27,8.89,7852,25,28,3,N,Y,0,20260110,20260104,45814.24,35500,10314.24,17.79,Johor,N,0,803,2,Good,GD,CL
9/2/2026,1000000000000781,27095863193,Approve,32088806,Classic,Visa,S,T2,0,0,1,A,-,N,M,56,Malay,MAL,SINGLE,SPM,10,FAMILY OWNED,Police Officer,Plantation,1,14010,18796,225562,225562,19,25,2.46,7415,20,30,5,Y,N,20251007,20251004,20250912,39844.62,32000,7844.62,1515.02,Melaka,Y,0,633,2,Good,V3,PL
9/2/2026,1000000000000782,25325292088,Approve,68185096,Platinum,Visa,P,O3,0,0,88,A,A,D,M,48,Malay,MAL,MARRIED,Diploma,3,OWNED,Sales Executive,Government,15,11590,13514,162171,162171,15,22,17.39,6988,14,18,5,Y,Y,20251223,20251219,20251208,63261.08,43500,19761.08,1464.76,Pulau Pinang,1,0,794,1,Fair,GD,BC
9/2/2026,1000000000000783,22427596708,Approve,85557998,Infinite,Master,P,R2,0,0,1,A,-,N,M,41,Chinese,MAL,MARRIED,Diploma,9,RENTING,Doctor,Telecommunications,6,24613,30945,371342,371342,11,21,8.58,3473,10,18,2,Y,N,20260716,20260710,20260615,74676.92,50000,24676.92,981.03,Kuala Lumpur,0,0,840,4,Low,CL,IN
9/2/2026,1000000000000784,22923262825,Approve,44514839,Gold,Master,P,U1,0,0,88,A,D,D,M,25,Chinese,MAL,SINGLE,Diploma,5,OWNED,Chef,Retail Trade,2,20064,25410,304924,304924,21,23,10.51,6567,24,26,5,N,Y,0,20260622,20260607,46448.35,36000,10448.35,220.35,Sabah,N,0,807,4,Good,MG,GD
9/2/2026,1000000000000785,24574161059,Approve,33585298,Platinum,Master,S,B6,0,0,0,A,-,N,M,43,Malay,MAL,MARRIED,SPM,18,OWNED,Retail Assistant,Wholesale,12,24938,30480,365766,365766,21,25,11.92,7543,14,26,3,Y,Y,20260510,20260506,20260412,53898.03,40000,13898.03,1155.13,Kuala Lumpur,1,0,782,2,Very Good,CL,BC
9/2/2026,1000000000000786,25198717981,Approve,50369018,Gold,Visa,P,B2,0,0,1,A,D,N,M,34,Others,MAL,DIVORCED,SPM,0,RENTING,Supervisor,Retail Trade,8,20722,24837,298054,298054,17,19,1.83,7870,20,26,2,Y,Y,20260523,20260519,20260422,51280.18,37000,14280.18,768.1,Selangor,N,0,617,3,Fair,MG,IN
9/2/2026,1000000000000787,23742918028,Approve,94068201,Infinite,Master,P,B6,0,0,88,A,-,A,F,50,Chinese,MAL,SINGLE,Bachelor Degree,7,MORTGAGE,Sales Executive,Agriculture,28,21386,24667,296009,296009,17,20,2.27,609,16,24,2,N,N,0,20260824,20260728,75512.49,51000,24512.49,256.47,Selangor,1,0,744,1,Very Good,MG,CL
9/2/2026,1000000000000788,22293558389,Approve,48923027,Platinum,Visa,P,O1,0,0,94850000,A,A,N,M,37,Malay,MAL,MARRIED,SPM,8,FAMILY OWNED,Doctor,Professional Services,18,18348,23903,286836,286836,26,32,1.87,4822,35,41,5,Y,Y,20260906,20260818,20260811,44640.01,36000,8640.01,259.54,Kedah,1,0,682,2,No Score,V3,CL
9/2/2026,1000000000000789,27600609469,Approve,98536920,Platinum,Visa,P,T2,0,0,0,A,B,N,F,65,Malay,MAL,MARRIED,Diploma,30,RENTING,Army Personnel,Telecommunications,36,23995,30141,361698,361698,13,19,10.79,2039,15,17,5,Y,Y,20260818,20260815,20260730,51633.71,35000,16633.71,624.53,Selangor,N,0,761,4,Good,GD,IN
9/2/2026,1000000000000790,21154503801,Approve,68346598,Gold,Visa,S,B1,0,0,94850000,A,D, ,M,37,Malay,MAL,MARRIED,Master Degree,11,MORTGAGE,Civil Servant,Wholesale,6,4575,6167,74010,74010,24,34,2.58,2014,21,28,1,N,Y,0,20251216,20251208,34867.54,24500,10367.54,1209.54,Pulau Pinang,N,0,761,4,Low,PL,C2
9/2/2026,1000000000000791,26041292566,Approve,85864191,Gold,Visa,S,O1,0,0,0,A,-,D,M,53,Malay,MAL,MARRIED,SPM,31,RENTING,Civil Servant,Transportation,35,11373,13439,161277,161277,18,21,7.63,1141,25,28,3,N,N,0,20260819,20260807,41732.1,30000,11732.1,613.66,Selangor,0,0,732,4,Fair,MG,V3
9/2/2026,1000000000000792,22549886361,Approve,38595377,Gold,Visa,P,U1,0,0,88,A,D,N,M,35,Chinese,MAL,MARRIED,Bachelor Degree,2,OWNED,Technician,Financial Services,17,12044,15613,187363,187363,16,26,17.01,7728,12,19,1,Y,N,20250827,20250824,20250811,51868.01,39000,12868.01,21.24,Pulau Pinang,1,0,780,2,Very Good,C2,V3
9/2/2026,1000000000000793,26922942006,Approve,90628740,Platinum,Master,S,B2,0,0,94850000,A,A,A,F,34,Malay,MAL,SINGLE,Diploma,7,MORTGAGE,Self-Employed,Government,11,18175,21559,258717,258717,25,36,6.66,3382,35,40,2,Y,N,20260109,20260108,20251218,65998.95,47000,18998.95,782.21,Kedah,Y,0,683,2,Good,C2,IN
9/2/2026,1000000000000794,28055412769,Approve,94271587,Gold,Visa,P,U2,0,0,88,A,H,N,M,24,Malay,MAL,MARRIED,SPM,6,OWNED,Technician,Education,0,13516,16492,197915,197915,45,53,1.22,6544,53,56,1,N,Y,0,20260510,20260419,30074.34,23000,7074.34,1977.01,Kuala Lumpur,N,0,488,4,Fair,GD,PL
